"QALD id"	"match status"	"QALD question"	"QueGG question"	"QALD SPARQL query"	"QueGG SPARQL query"	"TP"	"FP"	"FN"	"Precision"	"Recall"	"F-Measure"
"144"	"false"	"Ist Michelle Obama die Frau von Barack Obama?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Barack_Obama dbo:spouse res:Michelle_Obama .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"145"	"false"	"Was ist die Vorwahl von Berlin?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?string 
WHERE {
	res:Berlin dbo:areaCode ?string .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"146"	"false"	"Gib mir alle Schauspieler, die in Last Action Hero mitgespielt haben."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Last_Action_Hero dbo:starring ?uri . 
}"		"0.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"
"147"	"false"	"Was sind die Spitznamen von San Francisco?"		"SELECT DISTINCT ?string WHERE {  <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname> ?string . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"148"	"false"	"Was war das erste Queen-Album?"		"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Album> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Queen_(band)> . ?uri <http://dbpedia.org/ontology/releaseDate> ?d . } ORDER BY ASC(?d) OFFSET 0 LIMIT 1"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"149"	"false"	"Durch welche Länder fließt der Yenisei?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
        res:Yenisei_River dbp:country ?uri .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"150"	"false"	"Welche Fernsehserien hat Walt Disney entworfen?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
	?uri rdf:type dbo:TelevisionShow .
        ?uri dbo:creator res:Walt_Disney .
}"		"0.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"
"151"	"false"	"Welche Brücke hat die längste Spannweite?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Bridge .
        ?uri dbo:mainspan ?s . 
} 
ORDER BY DESC(?s) 
OFFSET 0 LIMIT 1"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"152"	"false"	"Aus welchem Land kommt Sitecore?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Sitecore> <http://dbpedia.org/ontology/foundationPlace> ?uri . }"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"153"	"false"	"Wen hat Lance Bass geheiratet?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Lance_Bass> . } "		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"154"	"false"	"Was ist die Hauptstadt von Kanada?"		"PREFIX dbo:  <http://dbpedia.org/ontology/>
PREFIX res:  <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:Canada dbo:capital ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"155"	"false"	"Wer hat Vincent van Gogh inspiriert?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/Vincent_van_Gogh> . }"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"156"	"false"	"In welcher Stadt ist John F. Kennedy gestorben?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE { 
        res:John_F._Kennedy dbo:deathPlace ?uri .
        ?uri rdf:type dbo:City .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"157"	"false"	"War US-Präsident Jackson in einen Krieg verwickelt?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Andrew_Jackson dbo:battle ?battle .    
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"158"	"false"	"Wer hat das Titellied für Games of Thrones geschrieben?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Game_of_Thrones> <http://dbpedia.org/ontology/composer> ?uri. }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"159"	"false"	"Wer hat die Brooklyn Bridge entworfen?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
        res:Brooklyn_Bridge dbo:architect ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"160"	"false"	"Wann hat Boris Becker seine aktive Karriere beendet?"		"SELECT DISTINCT ?d WHERE { <http://dbpedia.org/resource/Boris_Becker> <http://dbpedia.org/ontology/activeYearsEndDate> ?d . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"161"	"false"	"Welche Traubenarten wachsen in Oregon?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Oregon_wine> <http://dbpedia.org/ontology/growingGrape> ?uri . } "		"0.0"	"0.0"	"84.0"	"0.0"	"0.0"	"0.0"
"162"	"false"	"Wie groß ist Michael Jordan?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
        res:Michael_Jordan dbo:height ?num .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"163"	"false"	"Welcher Partei gehört die Bürgermeisterin von Paris an?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Paris> <http://dbpedia.org/ontology/mayor> ?x . ?x <http://dbpedia.org/ontology/party> ?uri . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"164"	"false"	"Wer schrieb das Buch Die Säulen der Erde?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:The_Pillars_of_the_Earth dbo:author ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"165"	"false"	"Wer war der 16. Präsident der Vereinigten Staaten?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
         ?uri dbo:office 'President of the United States' .
         ?uri dbo:orderInOffice '16th' .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"166"	"false"	"Wie hoch ist der Mount Everest?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
	res:Mount_Everest dbo:elevation ?num.
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"167"	"false"	"Wer war der Doktorvater von Albert Einstein?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Albert_Einstein> <http://dbpedia.org/ontology/doctoralAdvisor> ?uri . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"168"	"false"	"In welcher Stadt wohnt Sylvester Stallone?"		"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/City> . <http://dbpedia.org/resource/Sylvester_Stallone> <http://dbpedia.org/ontology/residence> ?uri . }"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"169"	"false"	"Was ist die Währung der Tschechischen Republik?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Czech_Republic dbo:currency ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"170"	"false"	"Hat Sokrates Aristoteles beeinflusst?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Aristotle dbo:influencedBy res:Socrates .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"171"	"false"	"In welcher Zeitzone liegt Salt Lake City?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
	res:Salt_Lake_City dbp:timezone ?uri . 
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"172"	"false"	"Wer ist der Sohn von Sonny und Cher?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Cher> . ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Sonny_Bono> . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"173"	"false"	"In welcher Stadt ist das Hauptquartier der Vereinten Nationen?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Headquarters_of_the_United_Nations> <http://dbpedia.org/ontology/location> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"174"	"false"	"Wer hat Penguin Books gegründet?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        res:Penguin_Books dbo:founder ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"175"	"false"	"Wann wurde Jack Wolfskin gegründet?"		"SELECT DISTINCT ?year WHERE {  <http://dbpedia.org/resource/Jack_Wolfskin> <http://dbpedia.org/ontology/foundingYear> ?year . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"176"	"false"	"Wer ist der Bürgermeister von Rotterdam?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Rotterdam dbo:leaderName ?uri .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"177"	"false"	"Gib mir alle Schwedischen Ozeanographen."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:field res:Oceanography . 
        ?uri dbo:birthPlace res:Sweden .        
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"178"	"false"	"Zeig mir Hemmingways Autobiographie."		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Ernest_Hemingway> . ?uri <http://dbpedia.org/ontology/literaryGenre> <http://dbpedia.org/resource/Autobiography> . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"179"	"false"	"Wer sind die Eltern der Frau von Juan Carlos I?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:Juan_Carlos_I_of_Spain dbo:spouse ?x . 
        ?x dbo:parent ?uri . 
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"180"	"false"	"Hat Tesla den Nobelpreis für Physik gewonnen?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Nikola_Tesla dbo:award res:Nobel_Prize_in_Physics .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"181"	"false"	"Wer ist der größte Basketballspieler?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> .  ?uri <http://dbpedia.org/ontology/height> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"182"	"false"	"Welche Stadt hat die wenigsten Einwohner?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> .  ?uri <http://dbpedia.org/ontology/populationTotal> ?pop . } ORDER BY ASC(?pop) OFFSET 0 LIMIT 1 "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"183"	"false"	"Ist Proinsulin ein Protein?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
	res:Proinsulin rdf:type dbo:Protein .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"184"	"false"	"Wer waren die Eltern von Königin Viktoria?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
         res:Queen_Victoria dbo:parent ?uri .
}"		"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"185"	"false"	"Hatte Che Guevara Kinder?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK
WHERE { 
        res:Che_Guevara dbo:child ?uri . 
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"186"	"false"	"Ist der Baikalsee größer als der Große Bärensee?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
ASK
WHERE {  
        res:Lake_Baikal dbo:areaTotal ?a1 . 
        res:Great_Bear_Lake dbo:areaTotal ?a2 .
        FILTER (?a1 > ?a2)
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"187"	"false"	"Hat Kaurismäki jemals den Großen Preis der Jury in Cannes gewonnen?"		"ASK WHERE { <http://dbpedia.org/resource/Aki_Kaurismäki> <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)> . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"188"	"false"	"Gib mir alle Bücher von William Goldman mit mehr als 300 Seiten."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Book .
        ?uri dbo:author res:William_Goldman .
        ?uri dbo:numberOfPages ?x .
        FILTER (?x > 300)
}"		"0.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"
"189"	"false"	"Wo liegt Fort Knox?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Fort_Knox> <http://dbpedia.org/property/location> ?uri . }"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"190"	"false"	"In welchem US-Bundesstaat liegt Fort Knox?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Fort_Knox dbp:location ?uri .
        ?uri dbo:country res:United_States .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"191"	"false"	"Wo liegt Syngman Rhee begraben?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Syngman_Rhee> <http://dbpedia.org/ontology/restingPlace> ?uri . } "		"0.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"
"192"	"false"	"In welcher Zeitzone liegt San Pedro de Atacama?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timeZone> ?uri . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"193"	"false"	"Welcher Stilrichtung gehörte der Maler der Drei Tänzer an?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Three_Dancers> <http://dbpedia.org/ontology/author> ?person .  ?person <http://dbpedia.org/ontology/movement> ?uri . } "		"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"194"	"false"	"Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:knownFor res:Manhattan_Project .
        ?uri rdf:type dbo:Scientist .
        ?uri dbo:knownFor res:Nobel_Peace_Prize .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"195"	"false"	"Zeig mir alle Bücher in Asimovs Foundation-Serie."		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/series> <http://dbpedia.org/resource/Foundation_series> . } "		"0.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"
"196"	"false"	"Gib mir alle Städte in New Jersey, die mehr als 100000 Einwohner haben."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
	?uri rdf:type dbo:City .
        ?uri dbo:isPartOf res:New_Jersey .
        ?uri dbp:populationTotal ?inhabitants .
        FILTER (?inhabitants > 100000) .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"197"	"false"	"Welches Museum in New York hat die meisten Besucher?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Museum> .  ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/New_York_City> .  ?uri <http://dbpedia.org/ontology/numberOfVisitors> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"198"	"false"	"Wie hoch ist der Yokohama Marine Tower?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Yokohama_Marine_Tower dbo:height ?num .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"199"	"false"	"Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	<http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x .
	<http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y .
	FILTER (?y > ?x)
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"200"	"false"	"Wer ist der jüngste Dartspieler?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:DartsPlayer .
        ?uri dbo:birthDate ?date .
}
ORDER BY DESC(?date)
OFFSET 0 LIMIT 1"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"201"	"false"	"Wer hat das Videospiel World of Warcraft entwickelt?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:World_of_Warcraft dbo:developer ?uri . 
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"202"	"false"	"Welcher Papst hat das Vatikanische Fernsehen gegründet?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT ?uri 
WHERE { 
         ?uri rdf:type dbo:Pope . 
         res:Vatican_Television_Center dbo:foundedBy ?uri .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"203"	"false"	"Wer hat die Musik für Harold und Maude komponiert?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
	res:Harold_and_Maude dbo:musicComposer ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"204"	"false"	"Gib mir alle Bandmitglieder von Prodigy."		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember> ?uri . } "		"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"205"	"false"	"Wer spielt alles in spanischen Filmen produziert von Benicio del Toro mit? "		"SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?film <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Benicio_del_Toro> . ?film <http://dbpedia.org/ontology/starring> ?uri . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"206"	"false"	"Welche Tochtergesellschaft von TUI Travel fliegt sowohl Glasgow als auch Dublin an?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/subsidiary> ?uri .  ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Glasgow_Airport> . ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Dublin_Airport> . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"207"	"false"	"In welchem Land liegt Mekka?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {  
        res:Mecca dbo:country ?uri .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"208"	"false"	"Wieviele Sprachen werden in Kolumbien gesprochen?"		"SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Language> .  <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language> ?uri . } "		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"209"	"false"	"Was ist das größte Stadion in Spanien?"		"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"210"	"false"	"Welche Profisurfer wurden auf den Philippinen geboren?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	?uri dbo:occupation res:Surfing .
	?uri dbo:birthPlace res:Philippines .
}"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"211"	"false"	"Was sind die fünf Stadtteile von New York?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/governmentType> <http://dbpedia.org/resource/Borough_(New_York_City)> . }"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"212"	"false"	"Ist Cola ein Getränk?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
        res:Cola rdf:type dbo:Beverage .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"213"	"false"	"Wann ist Prinzessin Diana gestorben?"		"SELECT DISTINCT ?d WHERE { <http://dbpedia.org/resource/Diana,_Princess_of_Wales> <http://dbpedia.org/ontology/deathDate> ?d . }"		"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"214"	"false"	"Wo in Frankreich wird Schaumwein hergestellt?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:wineProduced res:Sparkling_wine .
        ?uri dbo:location res:France .
}"		"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
""	""	""	""	""	""	"0.0"	"0.0"	"507.0"	"NaN"	"0.0"	"NaN"
